"id","td_id","catalog_id","manufacturer_id","active","language","code","title","slug","meta_title","meta_keywords","meta_description","content","short_description","first_page","offer","stock","created_at","updated_at","type","search_code"
"3494010",,"0","121","active","ro","51212","Filtru ulei","filtru-ulei-wix-filters-51212","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;109</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp; 83</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","7/2/2017 17:03:06","7/2/2017 17:07:49","newOEM",""
"3494011",,"0","121","active","ro","51394","Filtru ulei","filtru-ulei-wix-filters-51394","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Filet</th>
			<td>&nbsp;3/4 -16 UNF</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;76</td>
		</tr>
		<tr>
			<th scope=""row"">Diamteru exterior [mm]</th>
			<td>&nbsp;68</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","7/2/2017 17:03:22","11/7/2017 20:12:45","newOEM",""
"3494012",,"0","121","active","ro","51368","Filtru ulei","filtru-ulei-wix-filters-51368","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Filtru cu filet</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;86</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru [mm]</th>
			<td>&nbsp;105</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","7/2/2017 17:03:41","7/2/2017 17:13:02","newOEM",""
"3494013",,"0","621","active","ro","6782N","Electromotor ","electromotor-6782n","Electromotor","pornire, starter ,electromotor, generator ","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Producator</th>
			<td>&nbsp; Power Select</td>
		</tr>
		<tr>
			<th scope=""row"">Made in</th>
			<td>&nbsp; China</td>
		</tr>
		<tr>
			<th scope=""row"">Cod Origine</th>
			<td>&nbsp; 89017846</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","8/2/2017 15:28:44","8/2/2017 15:28:44","kit",""
"3494014",,"0","577","active","ro","18P2775","Cablu frana de mana ","cablu-frana-de-mana-18p2775","Cablu de frana de mana","Placute frana, sistem de franare , frana , disc, frana de mana , cablu ","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp; spate</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp; stanga</td>
		</tr>
		<tr>
			<th scope=""row"">Made in</th>
			<td>&nbsp;&nbsp; China</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","8/2/2017 16:23:33","8/2/2017 16:23:33","kit",""
"3494015",,"0","577","active","ro","18P2687","Cablu frana de mana","cablu-frana-de-mana-18p2687","Cablu de frana de mana","Placute frana, sistem de franare , frana , disc, frana de mana , cablu","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;&nbsp; spate</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;&nbsp; dreapta</td>
		</tr>
		<tr>
			<th scope=""row"">Made in</th>
			<td>&nbsp;&nbsp; China</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","Livrare 5-12 zile ","","","in_supplier_stock","8/2/2017 16:46:09","8/2/2017 16:46:09","kit",""
"3494016",,"0","572","active","ro","AF7984","Filtru aer","filtru-aer-luber-finer-af7984","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insertie</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;279</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;218</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]&nbsp;</th>
			<td>&nbsp;58</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:07:30","9/2/2017 13:32:33","newOEM",""
"3494017",,"0","572","active","ro","AF7991","Filtru aer","filtru-aer-luber-finer-af7991","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Insertie</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;376</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;136</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;52</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:07:54","9/2/2017 13:37:24","newOEM",""
"3494018",,"0","572","active","ro","AF7999","Filtru aer","filtru-aer-luber-finer-af7999","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;253</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;174</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;41</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:08:07","9/2/2017 13:39:38","newOEM",""
"3494019",,"0","572","active","ro","P3986","Filtru ulei","filtru-ulei-luber-finer-p3986","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;125</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;64</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;31</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:08:22","9/2/2017 13:41:45","newOEM",""
"3494020",,"0","572","active","ro","P8153","Filtru ulei","filtru-ulei-luber-finer-p8153","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;112</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;64</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;31</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:08:41","9/2/2017 13:44:36","newOEM",""
"3494021",,"0","572","active","ro","P8170","Filtru ulei","filtru-ulei-luber-finer-p8170","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;99</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;83</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;40</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:09:02","9/2/2017 14:02:38","newOEM",""
"3494022",,"0","572","active","ro","P843","Filtru ulei","filtru-ulei-luber-finer-p843","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;159</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;62</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;21</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:09:19","9/2/2017 14:05:40","newOEM",""
"3494023",,"0","572","active","ro","P846","Filtru ulei","filtru-ulei-luber-finer-p846","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;109</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;83</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;24</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:09:37","9/2/2017 14:11:32","newOEM",""
"3494024",,"0","572","active","ro","PH2808","Filtru ulei","filtru-ulei-luber-finer-ph2808","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;82</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]&nbsp;</th>
			<td>&nbsp;80</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:09:51","9/2/2017 14:16:24","newOEM",""
"3494025",,"0","572","active","ro","PH2801","Filtru ulei","filtru-ulei-luber-finer-ph2801","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;97</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:10:29","9/2/2017 14:19:18","newOEM",""
"3494026",,"0","572","active","ro","PH2809","Filtru ulei","filtru-ulei-luber-finer-ph2809","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;80</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:10:46","9/2/2017 14:25:36","newOEM",""
"3494027",,"0","572","active","ro","PH2811","Filtru ulei","filtru-ulei-luber-finer-ph2811","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;Inaltime [mm]</th>
			<td>&nbsp;111</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:11:23","9/2/2017 14:32:07","newOEM",""
"3494028",,"0","572","active","ro","PH2815","Filtru ulei","filtru-ulei-luber-finer-ph2815","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;132</td>
		</tr>
		<tr>
			<th scope=""row"">Diamentru [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:11:38","9/2/2017 14:47:14","newOEM",""
"3494029",,"0","572","active","ro","PH2840","Filtru ulei","filtru-ulei-luber-finer-ph2840","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Filet</th>
			<td>&nbsp;3/4 16 UNF</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;76</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru [mm]</th>
			<td>&nbsp;68</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:11:53","11/7/2017 20:10:16","newOEM",""
"3494030",,"0","572","active","ro","PH2876","Filtru ulei","filtru-ulei-luber-finer-ph2876","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;66</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;68</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:12:13","9/2/2017 14:56:22","newOEM",""
"3494031",,"0","572","active","ro","PH787","Filtru ulei","filtru-ulei-luber-finer-ph787","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;96</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:12:37","9/2/2017 15:01:06","newOEM",""
"3494032",,"0","572","active","ro","PH920","Filtru ulei","filtru-ulei-luber-finer-ph920","Filtru ulei","Filtru ulei","Filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;86</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;Diameru exterior [mm]</th>
			<td>&nbsp;105</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","8/2/2017 19:12:51","9/2/2017 15:03:59","newOEM",""
"3494033",,"0","121","active","ro","51191","Filtru ulei","filtru-ulei-51191","Filtru ulei","filtru ulei","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;132</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/2/2017 15:28:55","9/2/2017 15:28:55","kit",""
"3494034",,"0","121","active","ro","49201","Filtru aer","filtru-aer-49201","Filtru aer","Filtru aer","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;315</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;245</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;58</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/2/2017 15:48:23","9/2/2017 15:48:23","kit",""
"3494035",,"0","579","active","ro","614003","Burduf planetara ","burduf-planetara-614-003","Burduf planetara ","Planetara,angrenare roata, burduf planetara ","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp; &nbsp; &nbsp;&nbsp; punte&nbsp; fata</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp; la roata (exterior)</td>
		</tr>
		<tr>
			<th scope=""row"">Producator</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp; Dorman</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/2/2017 15:51:48","23/2/2017 18:11:56","kit",""
"3494036",,"0","121","active","ro","42484","Filtru aer","filtru-aer-42484","Filtru aer","Filtru aer","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;282</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;181&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;99</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/2/2017 16:00:23","9/2/2017 16:00:23","kit",""
"3494037",,"0","121","active","ro","57312","Filtru ulei","filtru-ulei-57312","Filtru ulei","Filtru ulei","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Element</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;208</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;105</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/2/2017 16:10:08","9/2/2017 16:10:08","kit",""
"3494038",,"0","121","active","ro","42525","Filtru aer","filtru-aer-wix-filters-42525","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru&nbsp;</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;294</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;228</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;58</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:11:37","9/2/2017 16:15:00","newOEM",""
"3494039",,"0","121","active","ro","42972","Filtru aer","filtru-aer-wix-filters-42972","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;267</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;213</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;70</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:11:57","9/2/2017 16:16:44","newOEM",""
"3494040",,"0","121","active","ro","46320","Filtru aer","filtru-aer-wix-filters-46320","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;242</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;178</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;59</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:12:13","9/2/2017 16:18:20","newOEM",""
"3494041",,"0","121","active","ro","46384","Filtru aer","filtru-aer-wix-filters-46384","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Element</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;290</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;115</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:12:28","9/2/2017 16:21:27","newOEM",""
"3494042",,"0","121","active","ro","58955","Filtru hidraulic","filtru-hidraulic-wix-filters-58955","Filtru hidraulic","Filtru hidraulic","Filtru hidraulic","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Kit&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">Tip transmisie&nbsp;</th>
			<td>&nbsp;Automata</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:12:42","9/2/2017 16:23:32","newOEM",""
"3494043",,"0","121","active","ro","42487","Filtru aer","filtru-aer-wix-filters-42487","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;311</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;247</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;60</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:12:55","9/2/2017 16:27:39","newOEM",""
"3494044",,"0","121","active","ro","46677","Filtru aer","filtru-aer-wix-filters-46677","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Radial</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;159</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;126</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:13:06","9/2/2017 16:30:41","newOEM",""
"3494045",,"0","121","active","ro","49429","Filtru aer","filtru-aer-wix-filters-49429","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;313</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;251</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;53</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:13:19","9/2/2017 16:32:48","newOEM",""
"3494046",,"0","122","active","ro","FA439","Filtru aer","filtru-aer-japanparts-fa439","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;225</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;195</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;44</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:46:05","9/2/2017 16:47:58","newOEM",""
"3494047",,"0","122","active","ro","FA487","Filtru aer","filtru-aer-japanparts-fa487","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;191</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;199</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;41</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:46:19","9/2/2017 16:50:19","newOEM",""
"3494048",,"0","122","active","ro","FA196","Filtru aer","filtru-aer-japanparts-fa196","Filtru aer","Filtru aer","Filtru aer","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;227</td>
		</tr>
		<tr>
			<th scope=""row"">Latime[mm]</th>
			<td>&nbsp;170</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;34</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","9/2/2017 16:46:34","9/2/2017 16:52:34","newOEM",""
